18:54:42 loading pretrained, weights/198_efficientnet-b5_f1_test/ckpt20.pth ...
18:58:31 STREAM b'IHDR' 16 13
18:58:31 STREAM b'IDAT' 41 8192
18:58:31 STREAM b'IHDR' 16 13
18:58:31 STREAM b'IDAT' 41 8192
18:58:31 STREAM b'IHDR' 16 13
18:58:31 STREAM b'IDAT' 41 8192
18:58:31 STREAM b'IHDR' 16 13
18:58:31 STREAM b'IDAT' 41 8192
18:58:31 STREAM b'IHDR' 16 13
18:58:31 STREAM b'IDAT' 41 8192
18:58:32 STREAM b'IHDR' 16 13
18:58:32 STREAM b'IDAT' 41 8192
18:58:32 STREAM b'IHDR' 16 13
18:58:32 STREAM b'IDAT' 41 8192
18:58:32 STREAM b'IHDR' 16 13
18:58:32 STREAM b'IDAT' 41 8192
18:58:32 STREAM b'IHDR' 16 13
18:58:32 STREAM b'IDAT' 41 8192
18:58:32 STREAM b'IHDR' 16 13
18:58:32 STREAM b'IDAT' 41 8192
18:58:32 STREAM b'IHDR' 16 13
18:58:32 STREAM b'IDAT' 41 8192
18:58:32 STREAM b'IHDR' 16 13
18:58:32 STREAM b'IDAT' 41 8192
18:58:32 STREAM b'IHDR' 16 13
18:58:32 STREAM b'IDAT' 41 8192
18:58:33 STREAM b'IHDR' 16 13
18:58:33 STREAM b'IDAT' 41 8192
18:58:33 STREAM b'IHDR' 16 13
18:58:33 STREAM b'IDAT' 41 8192
18:58:33 STREAM b'IHDR' 16 13
18:58:33 STREAM b'IDAT' 41 8192
18:58:33 STREAM b'IHDR' 16 13
18:58:33 STREAM b'IDAT' 41 8192
18:58:33 STREAM b'IHDR' 16 13
18:58:33 STREAM b'IDAT' 41 8192
18:58:33 STREAM b'IHDR' 16 13
18:58:33 STREAM b'IDAT' 41 8192
18:58:33 STREAM b'IHDR' 16 13
18:58:33 STREAM b'IDAT' 41 8192
18:58:33 STREAM b'IHDR' 16 13
18:58:33 STREAM b'IDAT' 41 8192
18:58:33 STREAM b'IHDR' 16 13
18:58:33 STREAM b'IDAT' 41 8192
18:58:33 STREAM b'IHDR' 16 13
18:58:33 STREAM b'IDAT' 41 8192
18:58:33 STREAM b'IHDR' 16 13
18:58:33 STREAM b'IDAT' 41 8192
18:58:33 STREAM b'IHDR' 16 13
18:58:33 STREAM b'IDAT' 41 8192
18:58:34 STREAM b'IHDR' 16 13
18:58:34 STREAM b'IDAT' 41 8192
18:58:34 STREAM b'IHDR' 16 13
18:58:34 STREAM b'IDAT' 41 8192
18:58:34 STREAM b'IHDR' 16 13
18:58:34 STREAM b'IDAT' 41 8192
18:58:34 STREAM b'IHDR' 16 13
18:58:34 STREAM b'IDAT' 41 8192
18:58:34 STREAM b'IHDR' 16 13
18:58:34 STREAM b'IDAT' 41 8192
18:58:34 STREAM b'IHDR' 16 13
18:58:34 STREAM b'IDAT' 41 8192
18:58:34 STREAM b'IHDR' 16 13
18:58:34 STREAM b'IDAT' 41 8192
18:58:35 STREAM b'IHDR' 16 13
18:58:35 STREAM b'IDAT' 41 8192
18:58:35 STREAM b'IHDR' 16 13
18:58:35 STREAM b'IDAT' 41 8192
18:58:35 STREAM b'IHDR' 16 13
18:58:35 STREAM b'IDAT' 41 8192
18:58:35 STREAM b'IHDR' 16 13
18:58:35 STREAM b'IDAT' 41 8192
18:58:35 STREAM b'IHDR' 16 13
18:58:35 STREAM b'IDAT' 41 8192
18:58:35 STREAM b'IHDR' 16 13
18:58:35 STREAM b'IDAT' 41 8192
18:58:35 STREAM b'IHDR' 16 13
18:58:35 STREAM b'IDAT' 41 8192
18:58:36 STREAM b'IHDR' 16 13
18:58:36 STREAM b'IDAT' 41 8192
18:58:36 STREAM b'IHDR' 16 13
18:58:36 STREAM b'IDAT' 41 8192
18:58:36 STREAM b'IHDR' 16 13
18:58:36 STREAM b'IDAT' 41 8192
18:58:36 STREAM b'IHDR' 16 13
18:58:36 STREAM b'IDAT' 41 8192
18:58:36 STREAM b'IHDR' 16 13
18:58:36 STREAM b'IDAT' 41 8192
18:58:36 STREAM b'IHDR' 16 13
18:58:36 STREAM b'IDAT' 41 8192
18:58:36 STREAM b'IHDR' 16 13
18:58:36 STREAM b'IDAT' 41 8192
18:58:37 STREAM b'IHDR' 16 13
18:58:37 STREAM b'IDAT' 41 8192
18:58:37 STREAM b'IHDR' 16 13
18:58:37 STREAM b'IDAT' 41 8192
18:58:37 STREAM b'IHDR' 16 13
18:58:37 STREAM b'IDAT' 41 8192
18:58:37 STREAM b'IHDR' 16 13
18:58:37 STREAM b'IDAT' 41 8192
18:58:37 STREAM b'IHDR' 16 13
18:58:37 STREAM b'IDAT' 41 8192
18:58:37 STREAM b'IHDR' 16 13
18:58:37 STREAM b'IDAT' 41 8192
18:58:37 STREAM b'IHDR' 16 13
18:58:37 STREAM b'IDAT' 41 8192
18:58:37 STREAM b'IHDR' 16 13
18:58:37 STREAM b'IDAT' 41 8192
18:58:37 STREAM b'IHDR' 16 13
18:58:37 STREAM b'IDAT' 41 8192
18:58:37 STREAM b'IHDR' 16 13
18:58:37 STREAM b'IDAT' 41 8192
18:58:38 STREAM b'IHDR' 16 13
18:58:38 STREAM b'IDAT' 41 8192
18:58:38 STREAM b'IHDR' 16 13
18:58:38 STREAM b'IDAT' 41 8192
18:58:38 STREAM b'IHDR' 16 13
18:58:38 STREAM b'IDAT' 41 8192
18:58:38 STREAM b'IHDR' 16 13
18:58:38 STREAM b'IDAT' 41 8192
18:58:38 STREAM b'IHDR' 16 13
18:58:38 STREAM b'IDAT' 41 8192
18:58:38 STREAM b'IHDR' 16 13
18:58:38 STREAM b'IDAT' 41 8192
18:58:38 STREAM b'IHDR' 16 13
18:58:38 STREAM b'IDAT' 41 8192
18:58:38 STREAM b'IHDR' 16 13
18:58:38 STREAM b'IDAT' 41 8192
18:58:38 STREAM b'IHDR' 16 13
18:58:38 STREAM b'IDAT' 41 8192
18:58:38 STREAM b'IHDR' 16 13
18:58:38 STREAM b'IDAT' 41 8192
18:58:38 STREAM b'IHDR' 16 13
18:58:38 STREAM b'IDAT' 41 8192
18:58:39 STREAM b'IHDR' 16 13
18:58:39 STREAM b'IDAT' 41 8192
18:58:39 STREAM b'IHDR' 16 13
18:58:39 STREAM b'IDAT' 41 8192
18:58:39 STREAM b'IHDR' 16 13
18:58:39 STREAM b'IDAT' 41 8192
18:58:39 STREAM b'IHDR' 16 13
18:58:39 STREAM b'IDAT' 41 8192
18:58:39 STREAM b'IHDR' 16 13
18:58:39 STREAM b'IDAT' 41 8192
18:58:39 STREAM b'IHDR' 16 13
18:58:39 STREAM b'IDAT' 41 8192
18:58:39 STREAM b'IHDR' 16 13
18:58:39 STREAM b'IDAT' 41 8192
18:58:39 STREAM b'IHDR' 16 13
18:58:39 STREAM b'IDAT' 41 8192
18:58:40 STREAM b'IHDR' 16 13
18:58:40 STREAM b'IDAT' 41 8192
18:58:40 STREAM b'IHDR' 16 13
18:58:40 STREAM b'IDAT' 41 8192
18:58:40 STREAM b'IHDR' 16 13
18:58:40 STREAM b'IDAT' 41 8192
18:58:40 STREAM b'IHDR' 16 13
18:58:40 STREAM b'IDAT' 41 8192
18:58:40 STREAM b'IHDR' 16 13
18:58:40 STREAM b'IDAT' 41 8192
18:58:40 STREAM b'IHDR' 16 13
18:58:40 STREAM b'IDAT' 41 8192
18:58:40 STREAM b'IHDR' 16 13
18:58:40 STREAM b'IDAT' 41 8192
18:58:40 STREAM b'IHDR' 16 13
18:58:40 STREAM b'IDAT' 41 8192
18:58:40 STREAM b'IHDR' 16 13
18:58:40 STREAM b'IDAT' 41 8192
18:58:40 STREAM b'IHDR' 16 13
18:58:40 STREAM b'IDAT' 41 8192
18:58:40 STREAM b'IHDR' 16 13
18:58:40 STREAM b'IDAT' 41 8192
18:58:41 STREAM b'IHDR' 16 13
18:58:41 STREAM b'IDAT' 41 8192
18:58:41 STREAM b'IHDR' 16 13
18:58:41 STREAM b'IDAT' 41 8192
18:58:41 STREAM b'IHDR' 16 13
18:58:41 STREAM b'IDAT' 41 8192
18:58:41 STREAM b'IHDR' 16 13
18:58:41 STREAM b'IDAT' 41 8192
18:58:41 STREAM b'IHDR' 16 13
18:58:41 STREAM b'IDAT' 41 8192
18:58:41 STREAM b'IHDR' 16 13
18:58:41 STREAM b'IDAT' 41 8192
18:58:41 STREAM b'IHDR' 16 13
18:58:41 STREAM b'IDAT' 41 8192
18:58:42 STREAM b'IHDR' 16 13
18:58:42 STREAM b'IDAT' 41 8192
18:58:42 STREAM b'IHDR' 16 13
18:58:42 STREAM b'IDAT' 41 8192
18:58:42 STREAM b'IHDR' 16 13
18:58:42 STREAM b'IDAT' 41 8192
18:58:42 STREAM b'IHDR' 16 13
18:58:42 STREAM b'IDAT' 41 8192
18:58:42 STREAM b'IHDR' 16 13
18:58:42 STREAM b'IDAT' 41 8192
18:58:42 STREAM b'IHDR' 16 13
18:58:42 STREAM b'IDAT' 41 8192
18:58:42 STREAM b'IHDR' 16 13
18:58:42 STREAM b'IDAT' 41 8192
18:58:42 STREAM b'IHDR' 16 13
18:58:42 STREAM b'IDAT' 41 8192
18:58:42 STREAM b'IHDR' 16 13
18:58:42 STREAM b'IDAT' 41 8192
18:58:42 STREAM b'IHDR' 16 13
18:58:42 STREAM b'IDAT' 41 8192
18:58:43 STREAM b'IHDR' 16 13
18:58:43 STREAM b'IDAT' 41 8192
18:58:43 STREAM b'IHDR' 16 13
18:58:43 STREAM b'IDAT' 41 8192
18:58:43 STREAM b'IHDR' 16 13
18:58:43 STREAM b'IDAT' 41 8192
18:58:43 STREAM b'IHDR' 16 13
18:58:43 STREAM b'IDAT' 41 8192
18:58:43 STREAM b'IHDR' 16 13
18:58:43 STREAM b'IDAT' 41 8192
18:58:43 STREAM b'IHDR' 16 13
18:58:43 STREAM b'IDAT' 41 8192
18:58:43 STREAM b'IHDR' 16 13
18:58:43 STREAM b'IDAT' 41 8192
18:58:43 STREAM b'IHDR' 16 13
18:58:43 STREAM b'IDAT' 41 8192
18:58:43 STREAM b'IHDR' 16 13
18:58:43 STREAM b'IDAT' 41 8192
18:58:43 STREAM b'IHDR' 16 13
18:58:43 STREAM b'IDAT' 41 8192
18:58:44 STREAM b'IHDR' 16 13
18:58:44 STREAM b'IDAT' 41 8192
18:58:44 STREAM b'IHDR' 16 13
18:58:44 STREAM b'IDAT' 41 8192
18:58:44 STREAM b'IHDR' 16 13
18:58:44 STREAM b'IDAT' 41 8192
18:58:44 STREAM b'IHDR' 16 13
18:58:44 STREAM b'IDAT' 41 8192
18:58:44 STREAM b'IHDR' 16 13
18:58:44 STREAM b'IDAT' 41 8192
18:58:44 STREAM b'IHDR' 16 13
18:58:44 STREAM b'IDAT' 41 8192
18:58:45 STREAM b'IHDR' 16 13
18:58:45 STREAM b'IDAT' 41 8192
18:58:45 STREAM b'IHDR' 16 13
18:58:45 STREAM b'IDAT' 41 8192
18:58:45 STREAM b'IHDR' 16 13
18:58:45 STREAM b'IDAT' 41 8192
18:58:45 STREAM b'IHDR' 16 13
18:58:45 STREAM b'IDAT' 41 8192
18:58:45 STREAM b'IHDR' 16 13
18:58:45 STREAM b'IDAT' 41 8192
18:58:45 STREAM b'IHDR' 16 13
18:58:45 STREAM b'IDAT' 41 8192
18:58:46 STREAM b'IHDR' 16 13
18:58:46 STREAM b'IDAT' 41 8192
18:58:46 STREAM b'IHDR' 16 13
18:58:46 STREAM b'IDAT' 41 8192
18:58:46 STREAM b'IHDR' 16 13
18:58:46 STREAM b'IDAT' 41 8192
18:58:46 STREAM b'IHDR' 16 13
18:58:46 STREAM b'IDAT' 41 8192
18:58:46 STREAM b'IHDR' 16 13
18:58:46 STREAM b'IDAT' 41 8192
18:58:46 STREAM b'IHDR' 16 13
18:58:46 STREAM b'IDAT' 41 8192
18:58:46 STREAM b'IHDR' 16 13
18:58:46 STREAM b'IDAT' 41 8192
18:58:46 STREAM b'IHDR' 16 13
18:58:46 STREAM b'IDAT' 41 8192
18:58:46 STREAM b'IHDR' 16 13
18:58:46 STREAM b'IDAT' 41 8192
18:58:46 STREAM b'IHDR' 16 13
18:58:46 STREAM b'IDAT' 41 8192
18:58:46 STREAM b'IHDR' 16 13
18:58:46 STREAM b'IDAT' 41 8192
18:58:47 STREAM b'IHDR' 16 13
18:58:47 STREAM b'IDAT' 41 8192
18:58:47 STREAM b'IHDR' 16 13
18:58:47 STREAM b'IDAT' 41 8192
18:58:47 STREAM b'IHDR' 16 13
18:58:47 STREAM b'IDAT' 41 8192
18:58:47 STREAM b'IHDR' 16 13
18:58:47 STREAM b'IDAT' 41 8192
18:58:48 STREAM b'IHDR' 16 13
18:58:48 STREAM b'IDAT' 41 8192
18:58:48 STREAM b'IHDR' 16 13
18:58:48 STREAM b'IDAT' 41 8192
18:58:48 STREAM b'IHDR' 16 13
18:58:48 STREAM b'IDAT' 41 8192
18:58:48 STREAM b'IHDR' 16 13
18:58:48 STREAM b'IDAT' 41 8192
18:58:48 STREAM b'IHDR' 16 13
18:58:48 STREAM b'IDAT' 41 8192
18:58:48 STREAM b'IHDR' 16 13
18:58:48 STREAM b'IDAT' 41 8192
18:58:48 STREAM b'IHDR' 16 13
18:58:48 STREAM b'IDAT' 41 8192
18:58:49 STREAM b'IHDR' 16 13
18:58:49 STREAM b'IDAT' 41 8192
18:58:49 STREAM b'IHDR' 16 13
18:58:49 STREAM b'IDAT' 41 8192
18:58:49 STREAM b'IHDR' 16 13
18:58:49 STREAM b'IDAT' 41 8192
18:58:49 STREAM b'IHDR' 16 13
18:58:49 STREAM b'IDAT' 41 8192
18:58:49 STREAM b'IHDR' 16 13
18:58:49 STREAM b'IDAT' 41 8192
18:58:49 STREAM b'IHDR' 16 13
18:58:49 STREAM b'IDAT' 41 8192
18:58:49 STREAM b'IHDR' 16 13
18:58:49 STREAM b'IDAT' 41 8192
18:58:49 STREAM b'IHDR' 16 13
18:58:49 STREAM b'IDAT' 41 8192
18:58:49 STREAM b'IHDR' 16 13
18:58:49 STREAM b'IDAT' 41 8192
18:58:50 STREAM b'IHDR' 16 13
18:58:50 STREAM b'IDAT' 41 8192
18:58:50 STREAM b'IHDR' 16 13
18:58:50 STREAM b'IDAT' 41 8192
18:58:50 STREAM b'IHDR' 16 13
18:58:50 STREAM b'IDAT' 41 8192
18:58:50 STREAM b'IHDR' 16 13
18:58:50 STREAM b'IDAT' 41 8192
18:58:50 STREAM b'IHDR' 16 13
18:58:50 STREAM b'IDAT' 41 8192
18:58:50 STREAM b'IHDR' 16 13
18:58:50 STREAM b'IDAT' 41 8192
18:58:50 STREAM b'IHDR' 16 13
18:58:50 STREAM b'IDAT' 41 8192
18:58:50 STREAM b'IHDR' 16 13
18:58:50 STREAM b'IDAT' 41 8192
18:58:51 STREAM b'IHDR' 16 13
18:58:51 STREAM b'IDAT' 41 8192
18:58:51 STREAM b'IHDR' 16 13
18:58:51 STREAM b'IDAT' 41 8192
18:58:51 STREAM b'IHDR' 16 13
18:58:51 STREAM b'IDAT' 41 8192
18:58:51 STREAM b'IHDR' 16 13
18:58:51 STREAM b'IDAT' 41 8192
18:58:51 STREAM b'IHDR' 16 13
18:58:51 STREAM b'IDAT' 41 8192
18:58:51 STREAM b'IHDR' 16 13
18:58:51 STREAM b'IDAT' 41 8192
18:58:51 STREAM b'IHDR' 16 13
18:58:51 STREAM b'IDAT' 41 8192
18:58:51 STREAM b'IHDR' 16 13
18:58:51 STREAM b'IDAT' 41 8192
18:58:51 STREAM b'IHDR' 16 13
18:58:51 STREAM b'IDAT' 41 8192
18:58:52 STREAM b'IHDR' 16 13
18:58:52 STREAM b'IDAT' 41 8192
18:58:52 STREAM b'IHDR' 16 13
18:58:52 STREAM b'IDAT' 41 8192
18:58:52 STREAM b'IHDR' 16 13
18:58:52 STREAM b'IDAT' 41 8192
18:58:52 STREAM b'IHDR' 16 13
18:58:52 STREAM b'IDAT' 41 8192
18:58:52 STREAM b'IHDR' 16 13
18:58:52 STREAM b'IDAT' 41 8192
18:58:52 STREAM b'IHDR' 16 13
18:58:52 STREAM b'IDAT' 41 8192
18:58:53 STREAM b'IHDR' 16 13
18:58:53 STREAM b'IDAT' 41 8192
18:58:53 STREAM b'IHDR' 16 13
18:58:53 STREAM b'IDAT' 41 8192
18:58:53 STREAM b'IHDR' 16 13
18:58:53 STREAM b'IDAT' 41 8192
18:58:53 STREAM b'IHDR' 16 13
18:58:53 STREAM b'IDAT' 41 8192
18:58:53 STREAM b'IHDR' 16 13
18:58:53 STREAM b'IDAT' 41 8192
18:58:53 STREAM b'IHDR' 16 13
18:58:53 STREAM b'IDAT' 41 8192
18:58:53 STREAM b'IHDR' 16 13
18:58:53 STREAM b'IDAT' 41 8192
18:58:53 STREAM b'IHDR' 16 13
18:58:53 STREAM b'IDAT' 41 8192
18:58:54 STREAM b'IHDR' 16 13
18:58:54 STREAM b'IDAT' 41 8192
18:58:54 STREAM b'IHDR' 16 13
18:58:54 STREAM b'IDAT' 41 8192
18:58:54 STREAM b'IHDR' 16 13
18:58:54 STREAM b'IDAT' 41 8192
18:58:54 STREAM b'IHDR' 16 13
18:58:54 STREAM b'IDAT' 41 8192
18:58:54 STREAM b'IHDR' 16 13
18:58:54 STREAM b'IDAT' 41 8192
18:58:54 STREAM b'IHDR' 16 13
18:58:54 STREAM b'IDAT' 41 8192
18:58:54 STREAM b'IHDR' 16 13
18:58:54 STREAM b'IDAT' 41 8192
18:58:57 STREAM b'IHDR' 16 13
18:58:57 STREAM b'IDAT' 41 8192
18:58:57 STREAM b'IHDR' 16 13
18:58:57 STREAM b'IDAT' 41 8192
18:58:58 STREAM b'IHDR' 16 13
18:58:58 STREAM b'IDAT' 41 8192
18:58:58 STREAM b'IHDR' 16 13
18:58:58 STREAM b'IDAT' 41 8192
18:58:58 STREAM b'IHDR' 16 13
18:58:58 STREAM b'IDAT' 41 8192
18:58:58 STREAM b'IHDR' 16 13
18:58:58 STREAM b'IDAT' 41 8192
18:58:58 STREAM b'IHDR' 16 13
18:58:58 STREAM b'IDAT' 41 8192
18:58:59 STREAM b'IHDR' 16 13
18:58:59 STREAM b'IDAT' 41 8192
18:58:59 STREAM b'IHDR' 16 13
18:58:59 STREAM b'IDAT' 41 8192
18:58:59 STREAM b'IHDR' 16 13
18:58:59 STREAM b'IDAT' 41 8192
18:58:59 STREAM b'IHDR' 16 13
18:58:59 STREAM b'IDAT' 41 8192
18:58:59 STREAM b'IHDR' 16 13
18:58:59 STREAM b'IDAT' 41 8192
18:58:59 STREAM b'IHDR' 16 13
18:58:59 STREAM b'IDAT' 41 8192
18:58:59 STREAM b'IHDR' 16 13
18:58:59 STREAM b'IDAT' 41 8192
18:59:00 STREAM b'IHDR' 16 13
18:59:00 STREAM b'IDAT' 41 8192
18:59:00 STREAM b'IHDR' 16 13
18:59:00 STREAM b'IDAT' 41 8192
18:59:00 STREAM b'IHDR' 16 13
18:59:00 STREAM b'IDAT' 41 8192
18:59:00 STREAM b'IHDR' 16 13
18:59:00 STREAM b'IDAT' 41 8192
18:59:00 STREAM b'IHDR' 16 13
18:59:00 STREAM b'IDAT' 41 8192
18:59:00 STREAM b'IHDR' 16 13
18:59:00 STREAM b'IDAT' 41 8192
18:59:00 STREAM b'IHDR' 16 13
18:59:00 STREAM b'IDAT' 41 8192
18:59:01 STREAM b'IHDR' 16 13
18:59:01 STREAM b'IDAT' 41 8192
18:59:01 STREAM b'IHDR' 16 13
18:59:01 STREAM b'IDAT' 41 8192
18:59:01 STREAM b'IHDR' 16 13
18:59:01 STREAM b'IDAT' 41 8192
18:59:01 STREAM b'IHDR' 16 13
18:59:01 STREAM b'IDAT' 41 8192
18:59:01 STREAM b'IHDR' 16 13
18:59:01 STREAM b'IDAT' 41 8192
18:59:01 STREAM b'IHDR' 16 13
18:59:01 STREAM b'IDAT' 41 8192
18:59:01 STREAM b'IHDR' 16 13
18:59:01 STREAM b'IDAT' 41 8192
18:59:02 STREAM b'IHDR' 16 13
18:59:02 STREAM b'IDAT' 41 8192
18:59:02 STREAM b'IHDR' 16 13
18:59:02 STREAM b'IDAT' 41 8192
18:59:02 STREAM b'IHDR' 16 13
18:59:02 STREAM b'IDAT' 41 8192
18:59:03 STREAM b'IHDR' 16 13
18:59:03 STREAM b'IDAT' 41 8192
18:59:03 STREAM b'IHDR' 16 13
18:59:03 STREAM b'IDAT' 41 8192
18:59:03 STREAM b'IHDR' 16 13
18:59:03 STREAM b'IDAT' 41 8192
18:59:03 STREAM b'IHDR' 16 13
18:59:03 STREAM b'IDAT' 41 8192
18:59:03 STREAM b'IHDR' 16 13
18:59:03 STREAM b'IDAT' 41 8192
18:59:03 STREAM b'IHDR' 16 13
18:59:03 STREAM b'IDAT' 41 8192
18:59:04 STREAM b'IHDR' 16 13
18:59:04 STREAM b'IDAT' 41 8192
18:59:04 STREAM b'IHDR' 16 13
18:59:04 STREAM b'IDAT' 41 8192
18:59:04 STREAM b'IHDR' 16 13
18:59:04 STREAM b'IDAT' 41 8192
18:59:04 STREAM b'IHDR' 16 13
18:59:04 STREAM b'IDAT' 41 8192
18:59:04 STREAM b'IHDR' 16 13
18:59:04 STREAM b'IDAT' 41 8192
18:59:04 STREAM b'IHDR' 16 13
18:59:04 STREAM b'IDAT' 41 8192
18:59:04 STREAM b'IHDR' 16 13
18:59:04 STREAM b'IDAT' 41 8192
18:59:04 STREAM b'IHDR' 16 13
18:59:04 STREAM b'IDAT' 41 8192
18:59:05 STREAM b'IHDR' 16 13
18:59:05 STREAM b'IDAT' 41 8192
18:59:05 STREAM b'IHDR' 16 13
18:59:05 STREAM b'IDAT' 41 8192
18:59:05 STREAM b'IHDR' 16 13
18:59:05 STREAM b'IDAT' 41 8192
18:59:05 STREAM b'IHDR' 16 13
18:59:05 STREAM b'IDAT' 41 8192
18:59:05 STREAM b'IHDR' 16 13
18:59:05 STREAM b'IDAT' 41 8192
18:59:05 STREAM b'IHDR' 16 13
18:59:05 STREAM b'IDAT' 41 8192
18:59:05 STREAM b'IHDR' 16 13
18:59:05 STREAM b'IDAT' 41 8192
18:59:05 STREAM b'IHDR' 16 13
18:59:05 STREAM b'IDAT' 41 8192
18:59:05 STREAM b'IHDR' 16 13
18:59:05 STREAM b'IDAT' 41 8192
18:59:06 STREAM b'IHDR' 16 13
18:59:06 STREAM b'IDAT' 41 8192
18:59:06 STREAM b'IHDR' 16 13
18:59:06 STREAM b'IDAT' 41 8192
18:59:06 STREAM b'IHDR' 16 13
18:59:06 STREAM b'IDAT' 41 8192
18:59:06 STREAM b'IHDR' 16 13
18:59:06 STREAM b'IDAT' 41 8192
18:59:06 STREAM b'IHDR' 16 13
18:59:06 STREAM b'IDAT' 41 8192
18:59:06 STREAM b'IHDR' 16 13
18:59:06 STREAM b'IDAT' 41 8192
18:59:06 STREAM b'IHDR' 16 13
18:59:06 STREAM b'IDAT' 41 8192
18:59:06 STREAM b'IHDR' 16 13
18:59:06 STREAM b'IDAT' 41 8192
18:59:06 STREAM b'IHDR' 16 13
18:59:06 STREAM b'IDAT' 41 8192
18:59:07 STREAM b'IHDR' 16 13
18:59:07 STREAM b'IDAT' 41 8192
18:59:07 STREAM b'IHDR' 16 13
18:59:07 STREAM b'IDAT' 41 8192
18:59:07 STREAM b'IHDR' 16 13
18:59:07 STREAM b'IDAT' 41 8192
18:59:07 STREAM b'IHDR' 16 13
18:59:07 STREAM b'IDAT' 41 8192
18:59:07 STREAM b'IHDR' 16 13
18:59:07 STREAM b'IDAT' 41 8192
18:59:07 STREAM b'IHDR' 16 13
18:59:07 STREAM b'IDAT' 41 8192
18:59:07 STREAM b'IHDR' 16 13
18:59:07 STREAM b'IDAT' 41 8192
18:59:07 STREAM b'IHDR' 16 13
18:59:07 STREAM b'IDAT' 41 8192
18:59:07 STREAM b'IHDR' 16 13
18:59:07 STREAM b'IDAT' 41 8192
18:59:08 STREAM b'IHDR' 16 13
18:59:08 STREAM b'IDAT' 41 8192
18:59:08 STREAM b'IHDR' 16 13
18:59:08 STREAM b'IDAT' 41 8192
18:59:08 STREAM b'IHDR' 16 13
18:59:08 STREAM b'IDAT' 41 8192
18:59:08 STREAM b'IHDR' 16 13
18:59:08 STREAM b'IDAT' 41 8192
18:59:08 STREAM b'IHDR' 16 13
18:59:08 STREAM b'IDAT' 41 8192
18:59:08 STREAM b'IHDR' 16 13
18:59:08 STREAM b'IDAT' 41 8192
18:59:08 STREAM b'IHDR' 16 13
18:59:08 STREAM b'IDAT' 41 8192
18:59:08 STREAM b'IHDR' 16 13
18:59:08 STREAM b'IDAT' 41 8192
18:59:09 STREAM b'IHDR' 16 13
18:59:09 STREAM b'IDAT' 41 8192
18:59:09 STREAM b'IHDR' 16 13
18:59:09 STREAM b'IDAT' 41 8192
18:59:09 STREAM b'IHDR' 16 13
18:59:09 STREAM b'IDAT' 41 8192
18:59:09 STREAM b'IHDR' 16 13
18:59:09 STREAM b'IDAT' 41 8192
18:59:09 STREAM b'IHDR' 16 13
18:59:09 STREAM b'IDAT' 41 8192
18:59:09 STREAM b'IHDR' 16 13
18:59:09 STREAM b'IDAT' 41 8192
18:59:09 STREAM b'IHDR' 16 13
18:59:09 STREAM b'IDAT' 41 8192
18:59:09 STREAM b'IHDR' 16 13
18:59:09 STREAM b'IDAT' 41 8192
18:59:09 STREAM b'IHDR' 16 13
18:59:09 STREAM b'IDAT' 41 8192
18:59:09 STREAM b'IHDR' 16 13
18:59:09 STREAM b'IDAT' 41 8192
18:59:09 STREAM b'IHDR' 16 13
18:59:09 STREAM b'IDAT' 41 8192
18:59:09 STREAM b'IHDR' 16 13
18:59:09 STREAM b'IDAT' 41 8192
18:59:10 STREAM b'IHDR' 16 13
18:59:10 STREAM b'IDAT' 41 8192
18:59:10 STREAM b'IHDR' 16 13
18:59:10 STREAM b'IDAT' 41 8192
18:59:10 STREAM b'IHDR' 16 13
18:59:10 STREAM b'IDAT' 41 8192
18:59:10 STREAM b'IHDR' 16 13
18:59:10 STREAM b'IDAT' 41 8192
18:59:10 STREAM b'IHDR' 16 13
18:59:10 STREAM b'IDAT' 41 8192
18:59:10 STREAM b'IHDR' 16 13
18:59:10 STREAM b'IDAT' 41 8192
18:59:10 STREAM b'IHDR' 16 13
18:59:10 STREAM b'IDAT' 41 8192
18:59:10 STREAM b'IHDR' 16 13
18:59:10 STREAM b'IDAT' 41 8192
18:59:10 STREAM b'IHDR' 16 13
18:59:10 STREAM b'IDAT' 41 8192
18:59:10 STREAM b'IHDR' 16 13
18:59:10 STREAM b'IDAT' 41 8192
18:59:11 STREAM b'IHDR' 16 13
18:59:11 STREAM b'IDAT' 41 8192
18:59:11 STREAM b'IHDR' 16 13
18:59:11 STREAM b'IDAT' 41 8192
18:59:11 STREAM b'IHDR' 16 13
18:59:11 STREAM b'IDAT' 41 8192
18:59:11 STREAM b'IHDR' 16 13
18:59:11 STREAM b'IDAT' 41 8192
18:59:11 STREAM b'IHDR' 16 13
18:59:11 STREAM b'IDAT' 41 8192
18:59:11 STREAM b'IHDR' 16 13
18:59:11 STREAM b'IDAT' 41 8192
18:59:11 STREAM b'IHDR' 16 13
18:59:11 STREAM b'IDAT' 41 8192
18:59:11 STREAM b'IHDR' 16 13
18:59:11 STREAM b'IDAT' 41 8192
18:59:12 STREAM b'IHDR' 16 13
18:59:12 STREAM b'IDAT' 41 8192
18:59:12 STREAM b'IHDR' 16 13
18:59:12 STREAM b'IDAT' 41 8192
18:59:12 STREAM b'IHDR' 16 13
18:59:12 STREAM b'IDAT' 41 8192
18:59:12 STREAM b'IHDR' 16 13
18:59:12 STREAM b'IDAT' 41 8192
18:59:12 STREAM b'IHDR' 16 13
18:59:12 STREAM b'IDAT' 41 8192
18:59:12 STREAM b'IHDR' 16 13
18:59:12 STREAM b'IDAT' 41 8192
